Time	EMG	Muscle Force
0.92	0.0645476	0.26709
0.921	0.0608587	0.26709
0.922	0.0072048	0.26709
0.923	-0.0605374	0.26709
0.924	-0.0759742	0.26709
0.925	-0.0243885	0.26709
0.926	0.0569198	0.26709
0.927	0.0787847	0.26709
0.928	0.0239687	0.26709
0.929	-0.0190365	0.26709
0.93	-0.0234103	0.26746
0.931	-0.0169824	0.26746
0.932	-0.0400291	0.26709
0.933	-0.0475102	0.26746
0.934	-0.00249786	0.26709
0.935	0.0452964	0.26709
0.936	0.0761862	0.26709
0.937	0.0482313	0.26709
0.938	-0.00138593	0.26746
0.939	-0.0508239	0.26746
0.94	-0.0762697	0.26746
0.941	-0.0685064	0.26746
0.942	0.0425173	0.26709
0.943	0.101915	0.26746
0.944	0.0233144	0.26746
0.945	-0.0608223	0.26709
0.946	-0.0329293	0.26709
0.947	0.0309978	0.26709
0.948	0.0305142	0.26709
0.949	0.00707205	0.26746
0.95	-0.0290474	0.26746
0.951	-0.0327352	0.26709
0.952	-0.0115612	0.26709
0.953	0.0487035	0.26709
0.954	0.0314354	0.26709
0.955	-0.04839	0.26709
0.956	-0.0289963	0.26746
0.957	0.00846449	0.26709
0.958	0.00826392	0.26709
0.959	0.0790776	0.26709
0.96	0.0260243	0.26709
0.961	-0.0968386	0.26709
0.962	-0.0573412	0.26709
0.963	0.0108864	0.26709
0.964	0.0543986	0.26709
0.965	0.0623269	0.26709
0.966	0.00761303	0.26709
0.967	-0.0741315	0.26709
0.968	-0.102181	0.26709
0.969	0.0503656	0.26709
0.97	0.0989719	0.26709
0.971	0.0390365	0.26709
0.972	-0.0263845	0.26709
0.973	-0.0289344	0.26709
0.974	-0.0495236	0.26709
0.975	-0.0409637	0.26709
0.976	-0.00302914	0.26709
0.977	0.0765859	0.26709
0.978	0.0268897	0.26709
0.979	-0.0223871	0.26709
0.98	-0.0188762	0.26709
0.981	0.0286803	0.26746
0.982	0.0319131	0.26709
0.983	-0.0145785	0.26709
0.984	-0.0406285	0.26746
0.985	-0.0521355	0.26746
0.986	-0.00608454	0.26709
0.987	0.0337783	0.26746
0.988	0.0156267	0.26746
0.989	0.00781847	0.26746
0.99	0.0366506	0.26746
0.991	0.0327592	0.26746
0.992	0.00117096	0.26746
0.993	-0.0233766	0.26746
0.994	-0.0561443	0.26746
0.995	-0.118745	0.26746
0.996	-0.00333368	0.26746
0.997	0.17455	0.26709
0.998	0.0455248	0.26746
0.999	-0.0497696	0.26746
1	0.00774352	0.26746
1.001	-0.0429177	0.26709
1.002	-0.0842746	0.26709
1.003	0.0576207	0.26709
1.004	0.0595798	0.26709
1.005	0.00262367	0.26746
1.006	-0.0312636	0.26746
1.007	-0.0285952	0.26746
1.008	-0.00832708	0.26746
1.009	0.0129181	0.26746
1.01	0.0567345	0.26746
1.011	0.00886551	0.26709
1.012	-0.065425	0.26709
1.013	-0.042679	0.26746
1.014	0.0547404	0.26746
1.015	0.0420128	0.26746
1.016	-0.00906488	0.26746
1.017	-0.0364476	0.26746
1.018	-0.0194902	0.26746
1.019	0.00538002	0.26709
1.02	0.0570375	0.26746
1.021	0.0156342	0.26709
1.022	-0.0414151	0.26746
1.023	-0.038248	0.26746
1.024	-0.0166226	0.26746
1.025	0.0178274	0.26709
1.026	0.0423787	0.26746
1.027	0.0488489	0.26746
1.028	-0.0455055	0.26709
1.029	-0.0360076	0.26746
1.03	0.016564	0.26709
1.031	0.0196249	0.26746
1.032	-0.00238652	0.26746
1.033	-0.0423884	0.26746
1.034	-0.00646398	0.26709
1.035	0.0193551	0.26709
1.036	0.0293785	0.26709
1.037	0.0300511	0.26709
1.038	-0.00283598	0.26709
1.039	-0.0406294	0.26709
1.04	-0.0374747	0.26709
1.041	-0.0087151	0.26709
1.042	0.0331963	0.26709
1.043	0.0532307	0.26709
1.044	0.011398	0.26746
1.045	-0.0590151	0.26709
1.046	-0.0261804	0.26709
1.047	0.0162298	0.26709
1.048	0.0115498	0.26709
1.049	0.00982618	0.26709
1.05	0.0242117	0.26709
1.051	-0.000529786	0.26709
1.052	-0.0439114	0.26709
1.053	-0.0209988	0.26709
1.054	0.0329904	0.26709
1.055	0.00850314	0.26709
1.056	-0.0107252	0.26709
1.057	0.00593424	0.26709
1.058	0.0352572	0.26709
1.059	0.00573029	0.26709
1.06	-0.03031	0.26709
1.061	-0.0613974	0.26709
1.062	-0.0297969	0.26709
1.063	0.0796115	0.26709
1.064	0.0395766	0.26709
1.065	-0.00528377	0.26709
1.066	-0.0177831	0.26709
1.067	-0.0118382	0.26709
1.068	-0.0128296	0.26709
1.069	-0.0104958	0.26709
1.07	0.0326043	0.26709
1.071	0.00361982	0.26709
1.072	-0.0238454	0.26709
1.073	-0.00736542	0.26709
1.074	-0.0356059	0.26709
1.075	0.00326127	0.26709
1.076	0.117168	0.26709
1.077	0.0337391	0.26709
1.078	-0.0815	0.26709
1.079	-0.0662568	0.26709
1.08	-0.0260135	0.26709
1.081	-0.00227919	0.26709
1.082	0.100753	0.26709
1.083	0.0588149	0.26709
1.084	-0.0384309	0.26709
1.085	-0.0873206	0.26709
1.086	-0.0389282	0.26709
1.087	0.0624091	0.26709
1.088	0.0540432	0.26709
1.089	0.0150505	0.26709
1.09	-0.032442	0.26709
1.091	-0.0377656	0.26709
1.092	-0.00761546	0.26709
1.093	0.00960165	0.26709
1.094	-0.00543568	0.26709
1.095	-0.0289207	0.26709
1.096	0.0219926	0.26709
1.097	0.0833709	0.26709
1.098	0.0384615	0.26709
1.099	-0.0182094	0.26709
1.1	-0.0596926	0.26709
1.101	-0.103351	0.26709
1.102	-0.0660507	0.26709
1.103	0.0826645	0.26709
1.104	0.101301	0.26709
1.105	0.0634146	0.26709
1.106	-0.0119436	0.26709
1.107	-0.0589154	0.26709
1.108	-0.0349259	0.26709
1.109	-0.000809071	0.26709
1.11	0.00970841	0.26709
1.111	-0.0238986	0.26709
1.112	-0.0346087	0.26709
1.113	0.00622268	0.26709
1.114	0.0524264	0.26709
1.115	0.0486465	0.26709
1.116	0.0128995	0.26709
1.117	-0.00420144	0.26709
1.118	-0.0429651	0.26709
1.119	-0.0451162	0.26709
1.12	0.021392	0.26709
1.121	-0.00614452	0.26709
1.122	-0.0441267	0.26709
1.123	0.00740144	0.26709
1.124	0.0669339	0.26709
1.125	0.0482791	0.26709
1.126	0.0128771	0.26709
1.127	-0.0118523	0.26709
1.128	-0.0610073	0.26709
1.129	-0.0964417	0.26709
1.13	-0.0312233	0.26709
1.131	0.0888916	0.26709
1.132	0.105877	0.26709
1.133	0.0498279	0.26709
1.134	-0.0411319	0.26709
1.135	-0.090571	0.26709
1.136	-0.070808	0.26746
1.137	-0.0121509	0.26709
1.138	0.0857898	0.26709
1.139	0.0506928	0.26709
1.14	-0.0124474	0.26709
1.141	-0.0032727	0.26709
1.142	-0.0163225	0.26709
1.143	-0.0155805	0.26709
1.144	-0.00178914	0.26709
1.145	-0.00822204	0.26709
1.146	0.0159713	0.26709
1.147	0.0147284	0.26709
1.148	0.00230174	0.26709
1.149	-0.0320018	0.26709
1.15	-0.015169	0.26709
1.151	0.00511096	0.26709
1.152	0.018715	0.26709
1.153	0.0419895	0.26709
1.154	0.0221714	0.26709
1.155	-0.0158719	0.26709
1.156	-0.0423906	0.26709
1.157	-0.0629017	0.26709
1.158	0.00749499	0.26709
1.159	0.0333261	0.26746
1.16	0.0547216	0.26746
1.161	0.0171505	0.26709
1.162	-0.0401434	0.26709
1.163	-0.00735291	0.26709
1.164	0.00547098	0.26746
1.165	-0.00965935	0.26746
1.166	-0.00233246	0.26746
1.167	-0.0120478	0.26746
1.168	-0.00236696	0.26746
1.169	0.0258755	0.26709
1.17	0.0309091	0.26709
1.171	-0.0170541	0.26709
1.172	-0.0257254	0.26709
1.173	-0.00761312	0.26746
1.174	-0.00617958	0.26746
1.175	0.00170207	0.26746
1.176	0.00868655	0.26746
1.177	0.0336546	0.26746
1.178	-0.00358551	0.26746
1.179	-0.00812623	0.26746
1.18	0.00257568	0.26746
1.181	0.0116702	0.26746
1.182	-0.0145226	0.26746
1.183	-0.033806	0.26746
1.184	-0.0300043	0.26746
1.185	-0.026657	0.26746
1.186	0.0187458	0.26746
1.187	0.0917697	0.26746
1.188	0.092023	0.26709
1.189	-0.00965162	0.26746
1.19	-0.0814279	0.26746
1.191	-0.0635999	0.26709
1.192	-0.0497498	0.26746
1.193	-0.0429558	0.26746
1.194	0.0590916	0.26746
1.195	0.0802735	0.26746
1.196	0.0548851	0.26709
1.197	0.0223963	0.26709
1.198	-0.0287668	0.26746
1.199	-0.0731943	0.26746
1.2	-0.0339268	0.26746
1.201	-0.00839689	0.26746
1.202	-0.0222076	0.26746
1.203	0.0455396	0.26746
1.204	0.0702451	0.26746
1.205	0.0308933	0.26746
1.206	-0.0222247	0.26746
1.207	-0.0534571	0.26746
1.208	-0.0548405	0.26746
1.209	0.0179794	0.26746
1.21	0.042627	0.26746
1.211	-0.00964946	0.26746
1.212	0.00111906	0.26709
1.213	0.0366119	0.26746
1.214	0.00834228	0.26746
1.215	-0.0346365	0.26746
1.216	-0.019899	0.26746
1.217	-0.00685599	0.26746
1.218	-0.0151196	0.26709
1.219	0.012216	0.26746
1.22	0.0454974	0.26746
1.221	0.0346952	0.26709
1.222	-0.0083593	0.26709
1.223	-0.0398579	0.26746
1.224	-0.0416518	0.26746
1.225	-0.0222802	0.26746
1.226	-0.00397439	0.26709
1.227	0.0460461	0.26746
1.228	0.0556488	0.26709
1.229	0.0181514	0.26709
1.23	0.0149988	0.26746
1.231	-0.00626409	0.26746
1.232	-0.0698396	0.26746
1.233	-0.102818	0.26746
1.234	-0.0508676	0.26709
1.235	0.0407969	0.26746
1.236	0.158194	0.26746
1.237	0.120535	0.26746
1.238	-0.0104589	0.26746
1.239	-0.0792128	0.26746
1.24	-0.133679	0.26746
1.241	-0.0816044	0.26746
1.242	0.0326407	0.26746
1.243	0.0883047	0.26746
1.244	0.0546169	0.26746
1.245	-0.0037933	0.26746
1.246	-0.00339169	0.26746
1.247	0.0133788	0.26746
1.248	-0.00207861	0.26709
1.249	-0.024121	0.26746
1.25	-0.0292653	0.26746
1.251	-0.0479808	0.26709
1.252	-0.0150018	0.26746
1.253	0.0752604	0.26746
1.254	0.0526451	0.26746
1.255	-0.00704668	0.26746
1.256	-0.0317274	0.26709
1.257	-0.0372652	0.26746
1.258	0.00668091	0.26746
1.259	0.0088885	0.26746
1.26	0.02587	0.26746
1.261	0.0210447	0.26746
1.262	-0.0140033	0.26709
1.263	-0.0207182	0.26709
1.264	-0.0221177	0.26746
1.265	-0.0443415	0.26746
1.266	0.0177979	0.26709
1.267	0.03389	0.26746
1.268	0.0378815	0.26746
1.269	0.0282514	0.26746
1.27	0.0466053	0.26746
1.271	-0.0296357	0.26709
1.272	-0.0856164	0.26709
1.273	-0.0906974	0.26746
1.274	-0.0235005	0.26746
1.275	0.0729989	0.26709
1.276	0.0779282	0.26709
1.277	0.050574	0.26709
1.278	0.0011947	0.26746
1.279	-0.00517279	0.26709
1.28	-0.0319087	0.26709
1.281	-0.0425467	0.26709
1.282	-0.045674	0.26709
1.283	-0.0411137	0.26709
1.284	0.0044265	0.26709
1.285	0.0797282	0.26709
1.286	0.0675421	0.26709
1.287	0.0249767	0.26709
1.288	-0.0356301	0.26709
1.289	-0.0448881	0.26709
1.29	-0.0372566	0.26709
1.291	-0.00847248	0.26709
1.292	0.029745	0.26709
1.293	0.0454651	0.26709
1.294	0.00441196	0.26709
1.295	-0.0543219	0.26746
1.296	-0.0347341	0.26709
1.297	0.00997345	0.26746
1.298	0.0414075	0.26709
1.299	0.0353599	0.26709
1.3	0.0243513	0.26746
1.301	-0.00670876	0.26709
1.302	-0.0556395	0.26746
1.303	-0.0213809	0.26709
1.304	-0.00804278	0.26746
1.305	-0.0231964	0.26746
1.306	0.00441472	0.26746
1.307	0.0715834	0.26746
1.308	0.0669724	0.26746
1.309	-0.013766	0.26746
1.31	-0.0493977	0.26746
1.311	-0.10071	0.26746
1.312	-0.0241891	0.26746
1.313	0.0660846	0.26709
1.314	0.0781619	0.26746
1.315	0.0579002	0.26746
1.316	-0.0333303	0.26709
1.317	-0.0804036	0.26709
1.318	-0.0631067	0.26709
1.319	-0.00822385	0.26709
1.32	0.0603225	0.26709
1.321	0.0772166	0.26709
1.322	0.00958575	0.26709
1.323	-0.0421967	0.26709
1.324	-0.0370345	0.26709
1.325	-0.0127243	0.26709
1.326	0.0155021	0.26709
1.327	0.0316756	0.26709
1.328	-0.0141656	0.26709
1.329	-0.0137667	0.26709
1.33	0.00211949	0.26709
1.331	0.0135877	0.26709
1.332	-0.00291772	0.26709
1.333	0.000203487	0.26709
1.334	-0.00760901	0.26709
1.335	-0.00564636	0.26709
1.336	0.03136	0.26709
1.337	-0.00185054	0.26709
1.338	-0.0254391	0.26709
1.339	-0.01038	0.26709
1.34	-0.0242534	0.26709
1.341	0.0138795	0.26709
1.342	0.0609285	0.26709
1.343	0.0407011	0.26709
1.344	-0.0255187	0.26709
1.345	-0.0807888	0.26709
1.346	-0.0591473	0.26709
1.347	0.0216615	0.26709
1.348	0.0715472	0.26709
1.349	0.0643095	0.26709
1.35	0.00863084	0.26709
1.351	-0.0545074	0.26709
1.352	-0.0478573	0.26709
1.353	0.00442766	0.26709
1.354	-0.0120959	0.26709
1.355	0.00136454	0.26709
1.356	0.0291998	0.26746
1.357	0.00948754	0.26746
1.358	0.0135747	0.26746
1.359	0.0103256	0.26746
1.36	-0.00404718	0.26746
1.361	-0.0159222	0.26746
1.362	-0.0237966	0.26746
1.363	-0.00925694	0.26746
1.364	0.0116105	0.26746
1.365	-0.0133198	0.26746
1.366	0.0106477	0.26746
1.367	-0.000122341	0.26746
1.368	0.0389446	0.26746
1.369	0.00472101	0.26746
1.37	0.00721545	0.26746
1.371	-0.0108201	0.26746
1.372	-0.0382045	0.26746
1.373	-0.0371685	0.26709
1.374	-0.00467841	0.26746
1.375	0.0311567	0.26746
1.376	0.0521973	0.26709
1.377	0.0415312	0.26746
1.378	-0.0443482	0.26709
1.379	-0.0489958	0.26746
1.38	-0.00483107	0.26746
1.381	0.0188162	0.26746
1.382	0.0140092	0.26709
1.383	0.00622181	0.26746
1.384	-0.0176115	0.26746
1.385	-0.0331647	0.26709
1.386	0.0234178	0.26709
1.387	0.0522842	0.26746
1.388	0.0191765	0.26709
1.389	-0.0266949	0.26746
1.39	-0.0457836	0.26746
1.391	-0.0297452	0.26709
1.392	-0.000788175	0.26746
1.393	0.034142	0.26746
1.394	0.0498495	0.26746
1.395	-0.00941912	0.26746
1.396	-0.0211028	0.26746
1.397	-0.00362571	0.26746
1.398	0.00712321	0.26746
1.399	-0.00454666	0.26746
1.4	-0.00928361	0.26746
1.401	-0.0210342	0.26709
1.402	-0.0140018	0.26746
1.403	0.0402599	0.26746
1.404	0.0395014	0.26746
1.405	-0.00484437	0.26746
1.406	-0.0324448	0.26746
1.407	-0.0235519	0.26746
1.408	0.00120279	0.26746
1.409	0.0215224	0.26746
1.41	0.0295771	0.26746
1.411	-0.0179254	0.26746
1.412	-0.0499882	0.26746
1.413	-0.00960867	0.26746
1.414	0.042411	0.26746
1.415	0.0458201	0.26746
1.416	0.0149358	0.26746
1.417	-0.0286833	0.26746
1.418	-0.0440222	0.26746
1.419	-0.0265727	0.26746
1.42	0.0205532	0.26746
1.421	0.00265226	0.26746
1.422	-0.00243748	0.26746
1.423	0.0188314	0.26746
1.424	0.0168958	0.26746
1.425	0.0384109	0.26746
1.426	0.0187627	0.26746
1.427	-0.0388638	0.26746
1.428	-0.073107	0.26746
1.429	-0.0505205	0.26746
1.43	-0.00775624	0.26746
1.431	0.0675066	0.26746
1.432	0.103922	0.26746
1.433	0.033744	0.26746
1.434	-0.0405563	0.26746
1.435	-0.0882819	0.26746
1.436	-0.0650747	0.26746
1.437	0.0433715	0.26746
1.438	0.0423647	0.26746
1.439	0.0156039	0.26746
1.44	-0.00430656	0.26746
1.441	-0.00795838	0.26746
1.442	0.00104145	0.26746
1.443	0.0196173	0.26746
1.444	0.00427833	0.26746
1.445	-0.0458964	0.26746
1.446	-0.0230358	0.26746
1.447	0.0221532	0.26746
1.448	0.0364565	0.26746
1.449	0.00993042	0.26746
1.45	-0.0151418	0.26746
1.451	-0.0252706	0.26746
1.452	-0.0178776	0.26746
1.453	0.0399538	0.26746
1.454	0.034224	0.26746
1.455	-0.0153136	0.26746
1.456	-0.0452034	0.26746
1.457	-0.030201	0.26746
1.458	0.0207746	0.26746
1.459	0.0439764	0.26746
1.46	0.0311986	0.26746
1.461	-0.0192696	0.26746
1.462	-0.0501875	0.26746
1.463	-0.0148181	0.26746
1.464	0.0294065	0.26746
1.465	0.0299202	0.26746
1.466	0.00456852	0.26746
1.467	-0.0195361	0.26746
1.468	-0.0329899	0.26709
1.469	-0.0131572	0.26746
1.47	0.0457649	0.26746
1.471	0.0256732	0.26746
1.472	-0.0157935	0.26746
1.473	-0.0281062	0.26746
1.474	-0.0123739	0.26746
1.475	0.0128363	0.26709
1.476	0.0281101	0.26746
1.477	0.0213444	0.26746
1.478	-0.040185	0.26746
1.479	-0.0397304	0.26709
1.48	0.00951326	0.26746
1.481	0.0409647	0.26709
1.482	0.0209301	0.26709
1.483	-0.00317473	0.26746
1.484	-0.0261373	0.26709
1.485	-0.0355947	0.26746
1.486	0.00695488	0.26709
1.487	0.0442473	0.26709
1.488	0.012754	0.26709
1.489	-0.0204126	0.26709
1.49	-0.0240866	0.26709
1.491	-0.0078923	0.26709
1.492	0.0147075	0.26746
1.493	0.0312118	0.26709
1.494	0.00882866	0.26709
1.495	-0.0468631	0.26709
1.496	-0.0234478	0.26709
1.497	0.025025	0.26709
1.498	0.0371266	0.26709
1.499	0.00927143	0.26746
1.5	-0.0175086	0.26746
1.501	-0.0325612	0.26746
1.502	-0.0290681	0.26709
1.503	0.0317052	0.26709
1.504	0.0426573	0.26709
1.505	0.00333411	0.26709
1.506	-0.0263802	0.26709
1.507	-0.0250366	0.26709
1.508	-0.00150175	0.26709
1.509	0.0191849	0.26709
1.51	0.0312891	0.26709
1.511	-0.0101514	0.26709
1.512	-0.0429153	0.26709
1.513	-0.0106863	0.26709
1.514	0.0336441	0.26709
1.515	0.0289215	0.26709
1.516	0.000671731	0.26709
1.517	-0.0208392	0.26709
1.518	-0.0343523	0.26709
1.519	-0.013559	0.26746
1.52	0.0440867	0.26746
1.521	0.0296597	0.26746
1.522	-0.0125037	0.26746
1.523	-0.0302487	0.26746
1.524	-0.0151005	0.26746
1.525	0.0103654	0.26746
1.526	0.0272604	0.26746
1.527	0.0253505	0.26746
1.528	-0.0348687	0.26746
1.529	-0.0383644	0.26746
1.53	0.00506327	0.26746
1.531	0.0374307	0.26746
1.532	0.020645	0.26746
1.533	-0.0052499	0.26746
1.534	-0.0223647	0.26746
1.535	-0.0328628	0.26746
1.536	0.00736874	0.26746
1.537	0.0439079	0.26746
1.538	0.0108629	0.26746
1.539	-0.0255106	0.26746
1.54	-0.0267187	0.26746
1.541	-0.00302248	0.26746
1.542	0.0219398	0.26746
1.543	0.0335838	0.26746
1.544	0.00683505	0.26746
1.545	-0.0494806	0.26746
1.546	-0.0277853	0.26746
1.547	0.0203024	0.26746
1.548	0.0346188	0.26746
1.549	0.0122705	0.26746
1.55	-0.0103994	0.26746
1.551	-0.0253945	0.26746
1.552	-0.028924	0.26746
1.553	0.029635	0.26746
1.554	0.0388495	0.26746
1.555	-0.00454028	0.26746
1.556	-0.0333686	0.26746
1.557	-0.0209547	0.26746
1.558	0.00715557	0.26746
1.559	0.0269009	0.26746
1.56	0.0327296	0.26746
1.561	-0.0164353	0.26746
1.562	-0.047719	0.26746
1.563	-0.0117376	0.26746
1.564	0.0324922	0.26746
1.565	0.0277217	0.26746
1.566	0.00345061	0.26746
1.567	-0.0183063	0.26746
1.568	-0.0324827	0.26746
1.569	-0.0122437	0.26746
1.57	0.0452421	0.26746
1.571	0.0243277	0.26746
1.572	-0.0167169	0.26746
1.573	-0.0275938	0.26746
1.574	-0.0142806	0.26746
1.575	0.00948524	0.26746
1.576	0.029364	0.26709
1.577	0.0260634	0.26709
1.578	-0.0353383	0.26709
1.579	-0.0392927	0.26709
1.58	0.00382391	0.26746
1.581	0.0404907	0.26709
1.582	0.0238962	0.26709
1.583	-0.00862365	0.26709
1.584	-0.0296716	0.26746
1.585	-0.0318416	0.26709
1.586	0.0126823	0.26709
1.587	0.045449	0.26709
1.588	0.010321	0.26709
1.589	-0.0242551	0.26709
1.59	-0.02664	0.26746
1.591	-0.00465075	0.26709
1.592	0.018381	0.26709
1.593	0.0320971	0.26709
1.594	0.00649741	0.26709
1.595	-0.0462448	0.26709
1.596	-0.0238223	0.26709
1.597	0.0204248	0.26709
1.598	0.0358288	0.26709
1.599	0.011352	0.26709
1.6	-0.0133182	0.26709
1.601	-0.0304615	0.26709
1.602	-0.0294448	0.26709
1.603	0.0291147	0.26709
1.604	0.0425133	0.26709
1.605	0.00171611	0.26709
1.606	-0.0281998	0.26746
1.607	-0.0251084	0.26709
1.608	-0.000960248	0.26709
1.609	0.0222253	0.26709
1.61	0.0340866	0.26709
1.611	-0.0104234	0.26746
1.612	-0.0445605	0.26746
1.613	-0.0112088	0.26709
1.614	0.0308203	0.26709
1.615	0.026067	0.26709
1.616	0.000505631	0.26746
1.617	-0.0189837	0.26709
1.618	-0.0301251	0.26709
1.619	-0.0104485	0.26709
1.62	0.0445318	0.26709
1.621	0.0260528	0.26746
1.622	-0.0153582	0.26709
1.623	-0.0311637	0.26746
1.624	-0.0162051	0.26746
1.625	0.011635	0.26746
1.626	0.0293426	0.26746
1.627	0.0258076	0.26746
1.628	-0.034777	0.26746
1.629	-0.039214	0.26746
1.63	0.00513926	0.26746
1.631	0.0386098	0.26746
1.632	0.0212105	0.26746
1.633	-0.00287025	0.26746
1.634	-0.0275519	0.26746
1.635	-0.0369111	0.26746
1.636	0.00698626	0.26746
1.637	0.0474573	0.26746
1.638	0.0141026	0.26746
1.639	-0.0214145	0.26709
1.64	-0.0258693	0.26709
1.641	-0.00712427	0.26709
1.642	0.0174757	0.26746
1.643	0.0290354	0.26709
1.644	0.00735007	0.26709
1.645	-0.0469231	0.26709
1.646	-0.023112	0.26709
1.647	0.0261965	0.26709
1.648	0.0358252	0.26709
1.649	0.00537953	0.26709
1.65	-0.0156034	0.26709
1.651	-0.0263384	0.26709
1.652	-0.0276682	0.26709
1.653	0.0297456	0.26709
1.654	0.0387367	0.26709
1.655	-0.000381247	0.26709
1.656	-0.0261058	0.26709
1.657	-0.0214148	0.26709
1.658	-0.000353483	0.26709
1.659	0.0190168	0.26709
1.66	0.0325064	0.26746
1.661	-0.00950357	0.26709
1.662	-0.043403	0.26709
1.663	-0.0122622	0.26709
1.664	0.0301505	0.26709
1.665	0.0264385	0.26709
1.666	0.00132402	0.26709
1.667	-0.0165119	0.26746
1.668	-0.0282267	0.26746
1.669	-0.0138177	0.26709
1.67	0.0404567	0.26709
1.671	0.0247029	0.26709
1.672	-0.0145269	0.26746
1.673	-0.0287683	0.26709
1.674	-0.0122646	0.26709
1.675	0.0113741	0.26709
1.676	0.0283742	0.26709
1.677	0.0243781	0.26709
1.678	-0.0352815	0.26709
1.679	-0.0393951	0.26709
1.68	0.00274028	0.26709
1.681	0.0387795	0.26709
1.682	0.0224406	0.26709
1.683	-0.00370523	0.26709
1.684	-0.0221656	0.26709
1.685	-0.0330134	0.26709
1.686	0.00256462	0.26709
1.687	0.0418815	0.26709
1.688	0.0142266	0.26709
1.689	-0.0188208	0.26709
1.69	-0.026426	0.26709
1.691	-0.00751908	0.26709
1.692	0.0154775	0.26709
1.693	0.0319327	0.26709
1.694	0.0150082	0.26709
1.695	-0.0422891	0.26709
1.696	-0.0278562	0.26709
1.697	0.0134417	0.26709
1.698	0.0298203	0.26746
1.699	0.0125624	0.26709
1.7	-0.0082347	0.26709
1.701	-0.0235968	0.26746
1.702	-0.0254514	0.26709
1.703	0.0274798	0.26709
1.704	0.0357486	0.26746
1.705	-0.00198019	0.26746
1.706	-0.0282458	0.26709
1.707	-0.021636	0.26746
1.708	0.0021972	0.26746
1.709	0.0221908	0.26709
1.71	0.0327455	0.26746
1.711	-0.0126242	0.26746
1.712	-0.044221	0.26746
1.713	-0.0106286	0.26746
1.714	0.0310498	0.26746
1.715	0.0292056	0.26746
1.716	0.00071301	0.26746
1.717	-0.020456	0.26746
1.718	-0.0307168	0.26709
1.719	-0.0119948	0.26709
1.72	0.042295	0.26746
1.721	0.0257971	0.26746
1.722	-0.0137931	0.26746
1.723	-0.0293655	0.26746
1.724	-0.0144877	0.26709
1.725	0.0106727	0.26709
1.726	0.0286918	0.26709
1.727	0.0267591	0.26709
1.728	-0.0343591	0.26709
1.729	-0.040234	0.26709
1.73	0.0033591	0.26709
1.731	0.0373276	0.26709
1.732	0.0212754	0.26709
1.733	-0.00515938	0.26709
1.734	-0.0257365	0.26709
1.735	-0.0319496	0.26709
1.736	0.00877182	0.26709
1.737	0.0469992	0.26709
1.738	0.0123792	0.26709
1.739	-0.0236515	0.26709
1.74	-0.028223	0.26709
1.741	-0.00727577	0.26709
1.742	0.0169635	0.26709
1.743	0.030729	0.26709
1.744	0.0113665	0.26709
1.745	-0.042885	0.26709
1.746	-0.0253297	0.26709
1.747	0.0181446	0.26709
1.748	0.0343947	0.26709
1.749	0.012229	0.26709
1.75	-0.0133323	0.26709
1.751	-0.0292074	0.26709
1.752	-0.0291869	0.26709
1.753	0.0286801	0.26709
1.754	0.0420697	0.26709
1.755	0.000848622	0.26709
1.756	-0.0287355	0.26709
1.757	-0.0226885	0.26709
1.758	0.000389494	0.26709
1.759	0.0208647	0.26709
1.76	0.0313691	0.26709
1.761	-0.00876821	0.26709
1.762	-0.0438498	0.26709
1.763	-0.0127056	0.26709
1.764	0.0290258	0.26709
1.765	0.0274533	0.26709
1.766	0.00480883	0.26709
1.767	-0.0171524	0.26709
1.768	-0.0310822	0.26709
1.769	-0.0159233	0.26709
1.77	0.0409726	0.266721
1.771	0.0271973	0.26709
1.772	-0.0131765	0.26709
1.773	-0.0258221	0.26709
1.774	-0.015265	0.26709
1.775	0.00652286	0.26709
1.776	0.0257153	0.26709
1.777	0.0291704	0.266721
1.778	-0.0290035	0.26709
1.779	-0.0382682	0.26709
1.78	-0.00021121	0.266721
1.781	0.0345729	0.266721
1.782	0.0210726	0.266721
